sentence,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"É interessante como tudo é bem escrito e explicado. Como os fatos são expostos e o material do livro é rico, para curiosos e para quem deseja ir mais a fundo na história dos demonologistas.",0.0,0.0,0.0,0.0,0.0052910052910052,32.0,0.0,0.0,0.0,0.0,1.0
"Vox é uma distopia que nos tira completamente da zona de conforto e dá aquela chacoalhada em nossa mentes, deixando o leitor completamente chocado a cada capítulo.",0.0,0.0,0.0,0.0,0.0061349693251533,25.0,0.0,0.0,0.0,0.0,1.0
"Li o livro influenciado pelo filme,gostei dos aspectos críticos que o autor apresenta,mas não achei a obra muito empolgante no todo...",0.0,0.0,0.0,0.0,0.0074626865671641,22.0,0.0,0.0,0.0,1.0,1.0
"Apesar de ser um livro curto, ele é cansativo, então empaquei algumas vezes e demorei dias para terminá-lo. O início da leitura foi um pouco enrolada e sofrida, mas depois fica interessante.",0.0,0.0,0.0,0.0,0.0105263157894736,29.0,0.0,0.0,0.0,0.0,1.0
"Esse é um grande livro, uma grande história, com grandes personagens, onde tudo pra mim funcionou de uma maneira surpreendentemente bem. Gostei, gostei muito, e indico a todos!",0.0,0.0,0.0,0.0,0.0113636363636363,25.0,0.0,0.0,0.0,0.0,1.0
"Não gostei principalmente da narrativa do livro e como a historia se desenrola, apesar de reconhecer que o livro é bem escrito e que na minha visão o autor provavelmente pensou o livro e o executou com maestria exatamente da maneira que foi idealizado .",0.0,0.0,0.0,0.0,0.0039525691699604,44.0,0.0,0.0,0.0,0.0,1.0
"O desfecho da trama é muito emocionante, a partir do capítulo 19 as coisas acontecem de uma maneira muito eufórica e você não quer mais largar o livro.",0.0,0.0,0.0,0.0,0.0066225165562913,26.0,0.0,0.0,0.0,1.0,1.0
"O livro tinha tudo para ser maravilhoso. Mas chegou na metade do livro, parecia que o Stephen King estava com preguiça de continuar e fez de qualquer jeito.",0.0,0.0,0.0,0.0,0.0256410256410256,24.0,0.0,0.0,0.0,0.0,1.0
"Eu sinceramente não consigo levar nada desse livro pra minha vida. Apesar do livro ser enorme é pra mim totalmente descartável e esquecível. O que foi digamos ""bom"" é eu ter saido da zona de conforto e ter conhecido a escrita do King.",0.0,0.0,0.0,0.0,0.017094017094017,38.0,0.0,0.0,0.0,1.0,1.0
"Não tem como não se apaixonar por essa obra de horror com muito suspense. Com certeza, um dos melhores livros que já li na vida.",0.0,0.0,0.0,0.0,0.015625,24.0,0.0,0.0,0.0,1.0,1.0
"Ele trabalha muito bem em cima dos personagens apresentados, todos com uma personalidade bem construída, o que deixa a história ainda mais intensa e viciante.",0.0,0.0,0.0,0.0,0.0063291139240506,23.0,0.0,0.0,0.0,0.0,1.0
"Caixa de Pássaros é um thriller psicológico bem elaborado e cheio de alma, um bom livro para quem é amante do suspense.",0.0,0.0,0.0,0.0,0.0168067226890756,20.0,0.0,0.0,0.0,0.0,1.0
"Um livro muito bem desenvolvido e completo, com uma narrativa interessante e que prende o leitor! Fora a estética, que é impecável!",0.0,0.0,0.0,0.0,0.015267175572519,20.0,0.0,0.0,0.0,0.0,1.0
"Neste livro John Green traz uma narrativa muito mais madura que nos seus outros livros, nos fazendo refletir a cada página sobre os aspectos da vida, sobre como enxergamos as pessoas e seus problemas.",0.0,0.0,0.0,0.0,0.015,32.0,0.0,0.0,0.0,0.0,1.0
"Ótimo custo benefício, é uma edição barata, mas com material de qualidade considerável. Recomendo para pessoas de todas as idades, inclusive leitura para crianças.",0.0,0.0,0.0,0.0,0.0061349693251533,22.0,0.0,0.0,0.0,0.0,1.0
"Achei uma leitura difícil, sei que se trata de um clássico, mas a linguagem própria criada pelo autor faz com que a leitura fique arrastada até nos adaptarmos com a linguagem.",0.0,0.0,0.0,0.0,0.0057142857142857,30.0,0.0,0.0,0.0,0.0,1.0
"Apesar de tudo, não achei o livro tão bom como tanto falam, minha expectativa foi muito maior e não é um livro tão incrível assim.",0.0,0.0,0.0,0.0,0.0076923076923076,24.0,0.0,0.0,0.0,1.0,1.0
“Não existe uma única página neste livro de estreia que não prove que John Fowles é um mestre contador de histórias.” (The New York Times),0.0,0.0,0.0,0.0,0.0507246376811594,21.0,0.0,0.0,0.0,1.0,1.0
"Ele mostra de forma clara, simples e divertida os pensamentos, conflitos e dilemas de um adolescente aparentemente revoltado com o mundo, todas as suas qualidades e defeitos.",0.0,0.0,0.0,0.0,0.0057471264367816,26.0,0.0,0.0,0.0,0.0,1.0
"O livro é idiota, repetitivo, cansativo e irritante, tanto quanto seu narrador.",0.0,0.0,0.0,0.0,0.0126582278481012,11.0,0.0,0.0,0.0,0.0,1.0
"A leitura é muito envolvente, logo nos primeiros capítulos eu me vi presa nos relatos de Brás Cubas. A forma como ele fala da vida, e também cheia de reflexões sobre.",0.0,0.0,0.0,0.0,0.0240963855421686,28.0,0.0,0.0,0.0,0.0,1.0
"O livro prometeu uma história de memórias e foi exatamente isso que encontrei, é gostoso do início ao fim porque temos um personagem conversando com o leitor e fazendo-nos refletir sobre diversos pontos da vida, que só nos acrescenta.",0.0,0.0,0.0,0.0,0.0042735042735042,37.0,0.0,0.0,0.0,0.0,1.0
"Nao há de se negar que o livro é estilisticamente inovador para a época, porém a história não tem nada de interessante, fazendo com que a leigura desse romance se tornasse uma tortura.",0.0,0.0,0.0,0.0,0.0054347826086956,30.0,0.0,0.0,0.0,1.0,1.0
"A história teve um desfecho muito rápido, como já era de se esperar pelo número reduzido de páginas do livro, e mesmo tendo sido meio clichê em alguns pontos",0.0,0.0,0.0,0.0,0.0063694267515923,28.0,0.0,0.0,0.0,0.0,1.0
"Os dois primeiros livros valem a leitura, depois disso a autora entrou num redemoinho de repetições. Desde as primeiras páginas já dava para saber quem seria o vilão de verdade, já que o padrão se repete nos outros livros.",0.0,0.0,0.0,0.0,0.009009009009009,37.0,0.0,0.0,0.0,0.0,1.0
"Final maravilhoso e surpreendente! A autora trabalhou bem cada detalhe do livro, não ficou nada a deseja, tudo no encaixe perfeito.",0.0,0.0,0.0,0.0,0.015267175572519,19.0,0.0,0.0,0.0,1.0,1.0
"A meu ver, a autora se perdeu em algum momento, tornando tudo meio parado e enfadonho, só voltando a ter mais ação mais para o final, que se resolveu muito rápido e até meio sem sentido.",0.0,0.0,0.0,0.0,0.0053763440860215,35.0,0.0,0.0,0.0,0.0,1.0
Em vez da autora aprofundar ainda mais no romance ou desenrolar a história desde o início do livro ela optou por um final onde tudo ocorre ao mesmo tempo e algumas coisas não são bem explicadas.,0.0,0.0,0.0,0.0,0.0051546391752577,35.0,0.0,0.0,0.0,1.0,1.0
Não tenho palavras para explicar o quanto eu amei a experiência de ler finale e todo hush hush. Vou guardar essa história comigo para sempre.,0.0,0.0,0.0,0.0,0.0141843971631205,21.0,0.0,0.0,0.0,0.0,1.0
"Acho que pelo andar da toda a história, a autora podia ter explorado um pouco mais determinados assuntos... simplesmente o final ficou muito resumido, como se ela quisesse acabar logo com a história.",0.0,0.0,0.0,0.0,0.0050251256281407,32.0,0.0,0.0,0.0,0.0,1.0
"Entendo a crítica social e tal. Mas a história é muito entendiante não acontece nada muito interessante na história e, para piorar a escrita do autor é muito maçante.",0.0,0.0,0.0,0.0,0.0120481927710843,25.0,0.0,0.0,0.0,1.0,1.0
"Gostei bastante desse livro do Dan Brown. Fui premiado, além de uma boa narrativa, com um debate muito interessante a respeito do crescimento populacional desacelerado e suas implicações para o futuro da humanidade.",0.0,0.0,0.0,0.0,0.0186046511627906,28.0,0.0,0.0,0.0,0.0,1.0
"O livro do começo ao fim carrega um mistério muito forte e quanto finalmente é revelado faz ficar de boca aberta. Essa é a melhor, na minha opinião, de todas as aventuras de Robert Langdon.",0.0,0.0,0.0,0.0,0.0211640211640211,31.0,0.0,0.0,0.0,0.0,1.0
"O livro é cheio de mistério, ação e tensão, sendo finalizado por um final a altura da história, ainda deixando um gostinho de quero mais. Os karas são uma turma incansável e divertida de ler",0.0,0.0,0.0,0.0,0.0105263157894736,31.0,0.0,0.0,0.0,0.0,1.0
"""O Símbolo Perdido"" foi uma leitura deliciosa, cheia de reviravoltas e que consegue deixar o leitor entretido o tempo todo. Vale muito a pena a leitura, mesmo que não seja incrível como seus anteriores.",0.0,0.0,0.0,0.0,0.0198019801980198,31.0,0.0,0.0,0.0,1.0,1.0
"Esse livro é surpreendente, é daqueles que quanto mais você lê mais vontade tem. É cheio de suspenses e surpresas e o mais legal é que a história é voltada a uma dura realidade que é a desvalorização dos índios e o desprezo pela natureza.",0.0,0.0,0.0,0.0,0.0042016806722689,43.0,0.0,0.0,0.0,0.0,1.0
"Não desmerecendo o livro, foi o que menos gostei da coleção dos Karas. A leitura é fácil, tem ação e aventura, mas nada dele me chamou a atenção em especial.",0.0,0.0,0.0,0.0,0.019108280254777,27.0,0.0,0.0,0.0,0.0,1.0
É aquele livro com uma leitura levinha e bem fluida em que você se senta no sofá e já lê tudo de uma vez de tão bom que é.,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0
"Eu gostei muito desse livro principalmente porque ele traz um pouco da história de Gallifrey, personalidades e lendas. Aqui dá pra saber um pouco mais da cultura e a forma de agir dos Senhores do Tempo.",0.0,0.0,0.0,0.0,0.0247524752475247,31.0,0.0,0.0,0.0,0.0,1.0
"Curti bastante a história, me surpreendi em alguns momentos, dei boas risadas e agora estou mais ansiosa para começar a ver essa série direito.",0.0,0.0,0.0,0.0,0.0069930069930069,23.0,0.0,0.0,0.0,0.0,1.0
E estou dentro dessa fatia de fãs filmes de terror e gostei muito da autora ter juntado sobrenatural com serial killer e lenda urbana.,0.0,0.0,0.0,0.0,0.0074626865671641,22.0,0.0,0.0,0.0,0.0,1.0
Só senti falta de um final para alguns personagens.,0.0,0.0,0.0,0.0,0.0196078431372549,8.0,0.0,0.0,0.0,0.0,1.0
Muito bom.,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0
Ransom Riggs é definitivamente o autor que poderia escrever uma lista de compras que eu compraria e leria feliz,0.0,0.0,0.0,0.0,0.018018018018018,17.0,0.0,0.0,0.0,0.0,1.0
"É nítido o quanto ele cresceu desde o primeiro livro até esse. Mesmo eu amando os três anteriores, tinha a sensação de que ele não sabia exatamente onde a história iria terminar",0.0,0.0,0.0,0.0,0.0056497175141242,30.0,0.0,0.0,0.0,1.0,1.0
É super legal.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Sou uma fã de carteirinha desse autor. Tenho e já li todos os livros dele.,0.0,0.0,0.0,0.0,0.027027027027027,12.0,0.0,0.0,0.0,0.0,1.0
"Particularmente, como fã do autor, não achei essa a sua melhor história, mas tem todos os méritos e com certeza deixa sua marca.",0.0,0.0,0.0,0.0,0.0078125,22.0,0.0,0.0,0.0,1.0,1.0
"A história é bonita, bem escrita...bem elaborada, triste na maior parte das vezes, mas no contexto geral, não me encantou nem me comoveu.",0.0,0.0,0.0,1.0,0.0072992700729927,23.0,0.0,0.0,0.0,1.0,1.0
"Enfim, a autora, que na minha visão tinha a intenção de comover com sua historinha, não alcança o objetivo e nos deixa apenas com mais um livro superficial, com um incrível potencial que não soube ser aproveitado.",0.0,0.0,0.0,0.0,0.0046948356807511,36.0,0.0,0.0,0.0,1.0,1.0
"Gostei menos do que achei que ia gostar quando comecei a leitura, senti falta de saber mais sobre a historia da Mãe, sobre os sentimentos dela",0.0,0.0,0.0,0.0,0.0140845070422535,25.0,0.0,0.0,0.0,0.0,1.0
"A vida fora do quarto parece mais do mesmo, acho que poderia ser mais resumido ou objetivo e não ser metade do livro.",0.0,0.0,0.0,0.0,0.0085470085470085,22.0,0.0,0.0,0.0,1.0,1.0
"O que mais me prendeu à leitura foi a crítica velada que Adams faz à sociedade em que vivia e que se aplica tão bem hoje, mais de 40 anos depois.",0.0,0.0,0.0,0.0,0.0137931034482758,28.0,0.0,0.0,0.0,0.0,1.0
É um livro que quero ter na minha estante para meus filhos ler no futuro.,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"Vale pelo super humor, o livro é muito divertido e irônico, e até atemporal nas críticas.",0.0,0.0,0.0,0.0,0.0112359550561797,15.0,0.0,0.0,0.0,0.0,1.0
"O começo pode ser um pouco cansativo, mas depois se torna uma maravilha, e a leitura flui muito bem, recomendo muito esse livro.",0.0,0.0,0.0,0.0,0.0078125,22.0,0.0,0.0,0.0,0.0,1.0
"Se Lewis Carroll tivesse escrito as histórias de Alice na atualidade, seria o Guia do mochileiro das galáxias.",0.0,0.0,0.0,0.0,0.0454545454545454,14.0,0.0,0.0,0.0,0.0,1.0
"Achei MUITO fraco. Sei que muitos idolatram a obra, porém na minha opinião, a história é EXTREMAMENTE cansativa e o final, aquém do que eu esperava.",2.0,0.0,0.0,0.0,0.1283783783783783,22.0,0.0,0.0,0.0,0.0,1.0
"Há vários contextos, pontos e perspectivas a se analisar no livro, e só isso já vale a leitura que parece ser do tipo que sempre será diferente a cada releitura.",0.0,0.0,0.0,0.0,0.0062111801242236,28.0,0.0,0.0,0.0,0.0,1.0
"Porém não achei o livro tudo isso, e talvez no futuro eu possa dar outra chance a ele.",0.0,0.0,0.0,0.0,0.0116279069767441,17.0,0.0,0.0,0.0,1.0,1.0
"Resolvi ler esse livro após muitas indicações porém, infelizmente, foi uma leitura que considero nada empolgante, enfadonha, resumindo, detestei.",0.0,0.0,0.0,0.0,0.0068965517241379,18.0,0.0,0.0,0.0,0.0,1.0
Não consegui ver nessa obra aquela história magnífica que muitos rendem inúmeros elogios.,0.0,0.0,0.0,0.0,0.0112359550561797,13.0,0.0,0.0,0.0,0.0,1.0
Não deu liga.,0.0,0.0,0.0,0.0,0.0769230769230769,3.0,0.0,0.0,0.0,0.0,1.0
"Nenhuma informação dada pelo narrador é irrelevante, muito pelo contrário, a verdade sobre essa história está contida nos detalhes",0.0,0.0,0.0,0.0,0.0076923076923076,18.0,0.0,0.0,0.0,0.0,1.0
"O livro é realmente genial,à frente de seu tempo. Incrível.",0.0,0.0,0.0,0.0,0.0338983050847457,9.0,0.0,0.0,0.0,0.0,1.0
Depois de esperar por mais de 10 anos pra ler esse livro estou impressionado por ele ter correspondido as expectativas que não eram poucas.,0.0,0.0,0.0,0.0,0.0071942446043165,22.0,0.0,0.0,0.0,1.0,1.0
"É uma historia tão rica em varios aspectos, uma leitura fluida que foi extremamente agradavel, mal posso esperar para ler os outros dois livros",0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
Resumindo: é chato.,0.0,0.0,0.0,0.0,0.0526315789473684,2.0,0.0,0.0,0.0,0.0,1.0
"Achei que ou o autor se preocupou apenas em narrar a história ou eu, realmente, não peguei a essência do livro.",0.0,0.0,0.0,0.0,0.009009009009009,20.0,0.0,0.0,0.0,1.0,1.0
"Pouco me apeguei à ele, mas gostei do final (previsível) e de conseguir me imaginar na Espanha de 1924.",0.0,0.0,0.0,0.0,0.0194174757281553,17.0,0.0,0.0,0.0,0.0,1.0
"Li ""o velho e o mar"" e gostei muito. Iria ler ""Por quem os sinos dobram"", mas depois desse sol, quero distância de Hemingway.",0.0,0.0,0.0,0.0,0.032,20.0,0.0,0.0,0.0,0.0,1.0
"Certamente perdeu o apelo popular que suponho ter tido no século passado, mas continua direto e poderoso como sempre",0.0,0.0,0.0,0.0,0.0086206896551724,18.0,0.0,0.0,0.0,0.0,1.0
"Eu amo romance adolescente, mas este é particularmente lindo, a forma doce de lidar com uma realidade tão difícil.",0.0,0.0,0.0,0.0,0.0087719298245614,18.0,0.0,0.0,0.0,0.0,1.0
"Lindo e fantástico, uma dor sentida.",0.0,0.0,0.0,0.0,0.0277777777777777,5.0,0.0,0.0,0.0,0.0,1.0
"Bom... o que dizer ... sem palavras ... adorei ... ri, chorei, ne emicionei e queria mais...",0.0,0.0,0.0,0.0,0.0108695652173913,11.0,0.0,0.0,0.0,0.0,1.0
Não foi aquele livro que quando você termina de ler parece que perdeu uma parte da sua alma... Só bom..,0.0,0.0,0.0,0.0,0.0194174757281553,19.0,0.0,0.0,0.0,0.0,1.0
"O português arcaico dificulta bastante a Leitura, mas é interessante e divertido.",0.0,0.0,0.0,0.0,0.0246913580246913,10.0,0.0,0.0,0.0,0.0,1.0
"Achava que iria achar ele bem chatinho, mas quando comecei gostei muito.",0.0,0.0,0.0,0.0,0.0138888888888888,11.0,0.0,0.0,0.0,0.0,1.0
"O que é ruim é o fato da história ser escrita em português de Portugal, o que às vezes atrapalha, pois podemos deixar de entender o contexto de algum diálogo.",0.0,0.0,0.0,0.0,0.0126582278481012,29.0,0.0,0.0,0.0,0.0,1.0
"Vocabulário complicado e história desinteressante, pelo menos pra mim",0.0,0.0,0.0,0.0,0.0144927536231884,7.0,0.0,0.0,0.0,0.0,1.0
O autor transforma a clássica história de Machado de Assis em uma versão acessível para o público infanto juvenil não familiarizado com a rebuscada linguagem machadiana.,0.0,0.0,0.0,0.0,0.0177514792899408,23.0,0.0,0.0,0.0,1.0,1.0
"Aventura o tempo todo, um livro empolgante!",0.0,0.0,0.0,0.0,0.0232558139534883,6.0,0.0,0.0,0.0,0.0,1.0
"Só li por causa do colégio, muito sem sal.",0.0,0.0,0.0,0.0,0.0238095238095238,8.0,0.0,0.0,0.0,0.0,1.0
Amei o livro. Todo o universo criado. Cada personagem. Enfim sem defeitos.,0.0,0.0,0.0,0.0,0.054054054054054,8.0,0.0,0.0,0.0,0.0,1.0
"Apesar do tema pesado, o autor consegue transmitir ao leitor toda essa desgraça de uma forma anestesiada, algo que justifica o título da obra: Terra sonâmbula.",0.0,0.0,0.0,0.0,0.0125786163522012,23.0,0.0,0.0,0.0,0.0,1.0
"Fiquei descepcionada com o livro - Esperava mais, muito mais.",0.0,0.0,0.0,0.0,0.0327868852459016,6.0,0.0,0.0,0.0,0.0,1.0
"Esperava algo mais policial e sangrento, mas o que tive foram vários episódios de romance deslavado ou de certo modo clichê.",0.0,0.0,0.0,0.0,0.0080645161290322,20.0,0.0,0.0,0.0,0.0,1.0
"O enredo foi muito previsível ,o que tirou minha vontade de ler o próximo livro.",0.0,0.0,0.0,0.0,0.0125,14.0,0.0,0.0,0.0,0.0,1.0
"Sou fã de Tess Gerritsen, mas não gostei desse livro, que nem parece ter sido escrito por ela.",0.0,0.0,0.0,0.0,0.0319148936170212,15.0,0.0,0.0,0.0,1.0,1.0
O tom do livro é tão meloso que chega a ser cafona.,0.0,0.0,0.0,0.0,0.0196078431372549,11.0,0.0,0.0,0.0,0.0,1.0
Acho que criei tanta expectativa nesse livro por causa da hype que todas as booktubers estava fazendo que no final fiquei meio decepcionada.,0.0,0.0,0.0,0.0,0.0071428571428571,20.0,0.0,0.0,0.0,0.0,1.0
Anastácia é uma personagem sem graça demais.,0.0,0.0,0.0,0.0,0.0227272727272727,7.0,0.0,0.0,0.0,0.0,1.0
"É um romance perturbador e abusivo, é um homem doente que precisa ir num psiquiatra",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
A impressão que dava é que a autora precisava inserir narrativas tórridas a qualquer custo.,0.0,0.0,0.0,0.0,0.0109890109890109,14.0,0.0,0.0,0.0,0.0,1.0
"Infelizmente abandonei a leitura, pois a escrita era muito pobre, ruim e repetitiva.",0.0,0.0,0.0,0.0,0.0119047619047619,12.0,0.0,0.0,0.0,0.0,1.0
" Não tem muito o que falar desse livro, só digo que nunca li algo tão chato e, sem criatividade.",0.0,0.0,0.0,0.0,0.0104166666666666,19.0,0.0,0.0,0.0,1.0,1.0
Não recomendo esse livro!,0.0,0.0,0.0,0.0,0.04,4.0,0.0,0.0,0.0,0.0,1.0
Tudo aqui é exagero demais e esse foi o ponto negativo.,0.0,0.0,0.0,0.0,0.0181818181818181,10.0,0.0,0.0,0.0,0.0,1.0
"Não sei, esse não me desce, regular.",0.0,0.0,0.0,0.0,0.0277777777777777,7.0,0.0,0.0,0.0,1.0,1.0
Sem dúvida um dos piores livros que já li.,0.0,0.0,0.0,0.0,0.0238095238095238,9.0,0.0,0.0,0.0,0.0,1.0
"E horrivel simplesmente, nao dar pra chamar de escritor esse autor.",0.0,0.0,0.0,0.0,0.0149253731343283,8.0,0.0,0.0,0.0,1.0,1.0
"Repetitivo e cansativo, esconde a lição de que devemos acordar cedo por trás da leitura só que mais parece uma grande propaganda do próprio livro.",0.0,0.0,0.0,0.0,0.0068493150684931,24.0,0.0,0.0,0.0,0.0,1.0
Esperava muito mais profundidade sobre o tema,0.0,0.0,0.0,0.0,0.0222222222222222,6.0,0.0,0.0,0.0,0.0,1.0
Autoajuda da pior qualidade: antiquada e rasa.,0.0,0.0,0.0,0.0,0.0217391304347826,6.0,0.0,0.0,0.0,0.0,1.0
Insuportável!,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,1.0
"Não gostei do livro , muita propaganda e pouco conteúdo",0.0,0.0,0.0,0.0,0.0181818181818181,9.0,0.0,0.0,0.0,0.0,1.0
muita embromação,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"o livro é mais uma auto promoção do autor, fala muito dele, os exercicios não vem no livro, enrola demais pra chegar no assunto não goste",0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
São poucas as páginas com conteúdo de verdade.,0.0,0.0,0.0,0.0,0.0217391304347826,8.0,0.0,0.0,0.0,0.0,1.0
"A linguagem na minha opinião passa o coloquial e fica adolescente em vários momentos, com piadas sem graça.",0.0,0.0,0.0,0.0,0.0093457943925233,17.0,0.0,0.0,0.0,0.0,1.0
Decepção ao ler esse livro. Trata-se muito mais de uma autobiografia do que um livro de finanças pessoais.,0.0,0.0,0.0,0.0,0.0188679245283018,16.0,0.0,0.0,0.0,0.0,1.0
"O livro é bobo ao extremo, cheio de piadinhas forçadas sem graça e sem necessidade. ",0.0,0.0,0.0,0.0,0.0119047619047619,14.0,0.0,0.0,0.0,0.0,1.0
"Completamente bobo, mal escrito, sem conteúdo.",0.0,0.0,0.0,0.0,0.0217391304347826,5.0,0.0,0.0,0.0,0.0,1.0
Comprei como presente para uma amiga que simplesmente detestou,0.0,0.0,0.0,0.0,0.0161290322580645,8.0,0.0,0.0,0.0,0.0,1.0
Achei um livro bastante cansativo e aborrecido.,0.0,0.0,0.0,0.0,0.0212765957446808,6.0,0.0,0.0,0.0,0.0,1.0
Diagramação muito apertada não dá pra ler,0.0,0.0,0.0,0.0,0.024390243902439,6.0,0.0,0.0,0.0,1.0,1.0
"Historinha pra criança, e muito mal contada, por sinal...",0.0,0.0,0.0,0.0,0.0175438596491228,8.0,0.0,0.0,0.0,0.0,1.0
"O defeito não aparece nas primeiras páginas, mas depois fica impossível de ler",0.0,0.0,0.0,0.0,0.0128205128205128,12.0,0.0,0.0,0.0,1.0,1.0
"Lombada desgastada na estremidade superior e inferior, páginas com orelhas com um corte, como se fosse erro da editora.",0.0,0.0,0.0,0.0,0.0084033613445378,17.0,0.0,0.0,0.0,0.0,1.0
Livro muito sem graça. Achei que tinha romance mas pra mim é só um livro de politica.,0.0,0.0,0.0,0.0,0.0235294117647058,14.0,0.0,0.0,0.0,0.0,1.0
Aquele vocabulário é um tédio... Não consegui terminar a leitura.,0.0,0.0,0.0,0.0,0.0307692307692307,9.0,0.0,0.0,0.0,0.0,1.0
Não terminei de ler por que a história não estava me agradando e a linguagem criada para o livro confunde muito. ,0.0,0.0,0.0,0.0,0.0088495575221238,21.0,0.0,0.0,0.0,1.0,1.0
